id;date;career_switch;happiness_with_salary;happiness_with_work_life_balance;happiness_with_coworkers;happiness_with_management;happiness_with_upward_mobility;happiness_with_skills_development;career_switch_difficulty;gender;age;education;time;time_spent;current_role;other_role_specified;industry;other_industry_specified;low_range;high_range;salary_average;current_salary;location;other_location_specified;favourite_programming_language;other_programming_language;ethnicity;other_ethnicity_specified;important_needs;other_needs_specified
62a36d12f8d5efcc22f82cd8;2022-06-10;False;0;4;7;6;7;8;Easy;Male;24;Masters;12:10;00:02:58;Student/Looking/None;NA;Tech;NA;,00;40,00;20,00;20000;Other;Belgium;Python;NA;White or Caucasian;NA;Other;Learning possibilities
62a36d3124a262602738862c;2022-06-10;True;5;8;8;9;7;9;Very Easy;Male;26;Bachelors;12:11;00:02:23;Data Analyst;NA;Telecommunication;NA;,00;40,00;20,00;20000;Other;Iraq;Python;NA;Other;Kurdish;Better Salary;NA
62a36e470a77c1a77f662470;2022-06-10;False;10;5;10;10;6;10;Difficult;Male;28;Bachelors;12:16;00:01:21;Data Analyst;NA;Tech;NA;125,00;150,00;137,50;137500;United States;NA;Python;NA;Hispanic or Latino;NA;Good Work/Life Balance;NA
62a36e7024a262602738890a;2022-06-10;False;5;4;4;4;5;5;Difficult;Male;25;Masters;12:16;00:00:59;Student/Looking/None;NA;Education;NA;,00;40,00;20,00;20000;Other;Germany;R;NA;White or Caucasian;NA;Good Work/Life Balance;NA
62a36fe67dc029e2d66c5303;2022-06-10;True;1;4;9;7;8;10;Easy;Male;33;Bachelors;12:23;00:02:52;Data Analyst;NA;Tech;NA;,00;40,00;20,00;20000;Other;Colombia;Python;NA;Hispanic or Latino;NA;Better Salary;NA
62a3701f575fa3a5ae89164e;2022-06-10;True;4;4;6;3;4;0;Neither easy nor difficult;Male;30;Masters;12:23;00:01:01;Data Analyst;NA;Finance;NA;66,00;85,00;75,50;75500;Other;Ireland ;Python;NA;White or Caucasian;NA;Remote Work;NA
62a370635d257a28a30de5eb;2022-06-10;True;1;1;1;1;1;1;Very Difficult;Male;35;Bachelors;12:25;00:02:51;Data Analyst;NA;Finance;NA;,00;40,00;20,00;20000;India;NA;Python;NA;Other;Indian;Better Salary;NA
62a37128d8c00e9f541a39dd;2022-06-10;False;5;2;5;5;3;4;Difficult;Male;25;Bachelors;12:28;00:01:57;Data Analyst;NA;Other;Automotive;,00;40,00;20,00;20000;Other;Romania;Other;None;White or Caucasian;NA;Better Salary;NA
62a3715124a2626027388f02;2022-06-10;False;4;7;9;5;2;8;Easy;Male;23;Bachelors;12:29;00:01:21;Data Analyst;NA;Real Estate;NA;,00;40,00;20,00;20000;Other;Spain;Python;NA;White or Caucasian;NA;Better Salary;NA
62a37222cf2555431730732d;2022-06-10;False;6;6;6;5;4;7;Neither easy nor difficult;Male;24;Bachelors;12:32;00:02:10;Data Engineer;NA;Healthcare;NA;,00;40,00;20,00;20000;Other;Mexico;Python;NA;Hispanic or Latino;NA;Good Work/Life Balance;NA
62a373efbc6861bf3177360b;2022-06-10;True;8;9;9;7;6;6;Neither easy nor difficult;Male;27;Masters;12:40;00:02:40;Data Analyst;NA;Education;NA;150,00;225,00;187,50;187500;United States;NA;Other;SQL ;Black or African American;NA;Better Salary;NA
62a3759e5d257a28a30def3a;2022-06-10;True;4;10;10;8;5;6;Neither easy nor difficult;Male;32;Bachelors;12:47;00:01:24;Data Analyst;NA;Other;Chemical Manufacturing;66,00;85,00;75,50;75500;United States;NA;Python;NA;Asian or Asian American;NA;Remote Work;NA
62a3777624a262602738997e;2022-06-10;True;3;5;4;4;4;4;Neither easy nor difficult;Male;50;Bachelors;12:55;00:01:55;Data Analyst;NA;Tech;NA;41,00;65,00;53,00;53000;Canada;NA;Python;NA;White or Caucasian;NA;Good Work/Life Balance;NA
62a377987dc029e2d66c638d;2022-06-10;True;7;7;8;9;10;10;Neither easy nor difficult;Male;29;High School;12:55;00:01:25;Data Architect;NA;Other;Poultry;66,00;85,00;75,50;75500;United States;NA;Python;NA;White or Caucasian;NA;Remote Work;NA
62a377f424a2626027389af3;2022-06-10;True;2;8;7;6;5;6;Neither easy nor difficult;Male;41;Bachelors;12:57;00:03:54;Data Analyst;NA;Telecommunication;NA;,00;40,00;20,00;20000;Other;Peru;R;NA;Hispanic or Latino;NA;Good Work/Life Balance;NA
62a3784c0f8c8599d5af8fbc;2022-06-10;False;1;7;7;1;4;10;Neither easy nor difficult;Male;23;Associates;12:58;00:01:54;Other;Data Integrity;Other;Renewable Resources;,00;40,00;20,00;20000;United States;NA;R;NA;White or Caucasian;NA;Better Salary;NA
62a37a43d8c00e9f541a4a7c;2022-06-10;True;4;7;8;7;8;8;Difficult;Male;31;Bachelors;13:07;00:03:34;Data Analyst;NA;Finance;NA;,00;40,00;20,00;20000;Other;Nigeria;Python;NA;Black or African American;NA;Better Salary;NA
62a37a7818134ddc75cf0d4c;2022-06-10;False;0;10;10;10;10;10;Difficult;Male;22;Bachelors;13:08;00:01:27;Data Analyst;NA;Healthcare;NA;,00;40,00;20,00;20000;Other;Philippines;Python;NA;Native Hawaiian or other Pacific Islander;NA;Better Salary;NA
62a37aa1cf255543173081e5;2022-06-10;False;3;5;5;5;3;3;Very Difficult;Male;29;Masters;13:08;00:01:51;Data Analyst;NA;Finance;NA;66,00;85,00;75,50;75500;United States;NA;Python;NA;Hispanic or Latino;NA;Better Salary;NA
62a37ad924a2626027389f8a;2022-06-10;True;4;4;4;0;0;6;Difficult;Male;23;Bachelors;13:09;00:02:04;Data Scientist;NA;Tech;NA;,00;40,00;20,00;20000;Other;Malaysia;Python;NA;Other;Indian;Good Culture;NA
62a37b7db4da29969c636123;2022-06-10;False;0;0;1;1;0;1;Neither easy nor difficult;Female;24;High School;13:12;00:01:25;Student/Looking/None;NA;Other;Customer service ;,00;40,00;20,00;20000;United States;NA;Other;Just started learning ;Hispanic or Latino;NA;Remote Work;NA
62a37bab2e54c9003e53a10a;2022-06-10;True;5;9;10;10;5;10;Neither easy nor difficult;Male;26;Bachelors;13:13;00:02:09;Data Analyst;NA;Other; Manufacturering ;66,00;85,00;75,50;75500;United States;NA;Python;NA;Black or African American;NA;Better Salary;NA
62a37c50cec54911e9cacee2;2022-06-10;True;4;3;5;2;2;3;Difficult;Male;31;Bachelors;13:16;00:01:30;Student/Looking/None;NA;Finance;NA;,00;40,00;20,00;20000;India;NA;Python;NA;Asian or Asian American;NA;Good Culture;NA
62a37d41bae91e4b8b8369f7;2022-06-10;True;1;1;1;1;7;9;Neither easy nor difficult;Male;22;Bachelors;13:20;00:01:31;Data Analyst;NA;Other;sports;,00;40,00;20,00;20000;Other;nigeria;Python;NA;Black or African American;NA;Remote Work;NA
62a37f8db4da29969c6367bf;2022-06-10;True;7;8;10;8;7;5;Neither easy nor difficult;Male;31;Bachelors;13:29;00:02:32;Data Analyst;NA;Other;fashion/online store;66,00;85,00;75,50;75500;Other;Germany;Python;NA;White or Caucasian;NA;Remote Work;NA
62a37ff3bae91e4b8b836ed0;2022-06-10;True;0;4;0;0;4;5;Neither easy nor difficult;Male;27;Masters;13:31;00:01:21;Student/Looking/None;NA;Tech;NA;,00;40,00;20,00;20000;United States;NA;Python;NA;Asian or Asian American;NA;Better Salary;NA
62a38023575fa3a5ae89339e;2022-06-10;False;1;1;2;1;1;1;Difficult;Female;25;Bachelors;13:32;00:01:32;Student/Looking/None;NA;Other;I am a student;,00;40,00;20,00;20000;United States;NA;Python;NA;Asian or Asian American;NA;Better Salary;NA
62a38153cec54911e9cad855;2022-06-10;True;4;10;10;8;8;10;Easy;Male;30;Masters;13:37;00:24:18;Data Analyst;NA;Healthcare;NA;,00;40,00;20,00;20000;Other;Colombia;Python;NA;Hispanic or Latino;NA;Good Work/Life Balance;NA
62a381d024a262602738ab19;2022-06-10;True;0;6;5;6;0;2;Easy;Male;28;Masters;13:39;00:01:44;Data Analyst;NA;Healthcare;NA;41,00;65,00;53,00;53000;United States;NA;R;NA;Hispanic or Latino;NA;Other;Opportunities for growth 
62a38227bae91e4b8b837235;2022-06-10;False;6;6;5;4;2;4;Easy;Male;26;Bachelors;13:40;00:01:37;Data Analyst;NA;Finance;NA;125,00;150,00;137,50;137500;United States;NA;Python;NA;White or Caucasian;NA;Remote Work;NA
62a38489cf25554317309145;2022-06-10;True;6;7;7;10;6;7;Neither easy nor difficult;Female;32;Masters;13:51;00:01:40;Data Scientist;NA;Other;Retail;125,00;150,00;137,50;137500;United States;NA;Python;NA;White or Caucasian;NA;Remote Work;NA
62a384f0cec54911e9cadd6f;2022-06-10;True;3;5;6;4;6;6;Neither easy nor difficult;Female;40;PhD;13:52;00:02:41;Data Analyst;NA;Other;Marketing ;,00;40,00;20,00;20000;Other;Poland;Other;Sql;White or Caucasian;NA;Better Salary;NA
62a385480f8c8599d5afa5c6;2022-06-10;True;4;7;7;6;8;7;Neither easy nor difficult;Male;36;Associates;13:54;00:02:38;Data Engineer;NA;Other;Manufacturing;,00;40,00;20,00;20000;Other;Singapore;Python;NA;Asian or Asian American;NA;Better Salary;NA
62a3856218134ddc75cf1ee0;2022-06-10;True;6;10;9;9;9;10;Difficult;Male;35;Bachelors;13:54;00:01:29;Data Analyst;NA;Finance;NA;66,00;85,00;75,50;75500;United States;NA;Python;NA;Hispanic or Latino;NA;Better Salary;NA
62a385c40f8c8599d5afa6cf;2022-06-10;True;3;4;4;4;5;5;Very Difficult;Male;29;Masters;13:56;00:00:59;Data Analyst;NA;Tech;NA;66,00;85,00;75,50;75500;United States;NA;Python;NA;Asian or Asian American;NA;Good Work/Life Balance;NA
62a385ddbae91e4b8b837855;2022-06-10;False;6;5;9;9;7;5;Neither easy nor difficult;Female;25;Masters;13:56;00:04:08;Data Analyst;NA;Finance;NA;41,00;65,00;53,00;53000;Other;Germany;Python;NA;Hispanic or Latino;NA;Other;NA
62a385e7b4da29969c6372ab;2022-06-10;True;6;8;8;9;6;8;Difficult;Male;29;Bachelors;13:56;00:02:05;Database Developer;NA;Other;Hospitality ;41,00;65,00;53,00;53000;United States;NA;Python;NA;White or Caucasian;NA;Remote Work;NA
62a386dfcec54911e9cae1d3;2022-06-10;False;7;6;7;4;5;8;Difficult;Male;26;Bachelors;14:01;00:02:04;Data Analyst;NA;Agriculture;NA;86,00;105,00;95,50;95500;United States;NA;Python;NA;Black or African American;NA;Good Work/Life Balance;NA
62a3870bbc6861bf31775841;2022-06-10;False;1;1;1;1;1;1;Neither easy nor difficult;Male;34;Bachelors;14:01;00:02:02;Data Analyst;NA;Other;Marketing;,00;40,00;20,00;20000;Other;Ghana;R;NA;Black or African American;NA;Remote Work;NA
62a38733f8d5efcc22f859fc;2022-06-10;True;5;2;5;4;3;5;Neither easy nor difficult;Male;26;Bachelors;14:02;00:01:27;Data Analyst;NA;Finance;NA;,00;40,00;20,00;20000;Other;Egypt;Python;NA;White or Caucasian;NA;Good Work/Life Balance;NA
62a387e6575fa3a5ae8940a1;2022-06-10;False;3;3;5;4;3;2;Difficult;Female;22;Bachelors;14:05;00:02:11;Data Analyst;NA;Tech;NA;,00;40,00;20,00;20000;India;NA;Python;NA;Asian or Asian American;NA;Other;Good opportunities in projects and learnjng
62a388d524a262602738b869;2022-06-10;True;0;2;0;1;1;2;Very Difficult;Female;24;Bachelors;14:09;00:01:40;Student/Looking/None;NA;Construction;NA;,00;40,00;20,00;20000;Other;Kenya;Python;NA;Black or African American;NA;Remote Work;NA
62a38975b4da29969c637830;2022-06-10;False;3;6;6;6;4;3;Neither easy nor difficult;Male;26;Bachelors;14:12;00:03:09;Data Analyst;NA;Other;Medical industry ;,00;40,00;20,00;20000;Other;Costa Rica;Python;NA;Hispanic or Latino;NA;Better Salary;NA
62a38985f8f756164585b89c;2022-06-10;True;5;6;2;3;3;5;Very Difficult;Female;34;Masters;14:12;00:03:13;Data Architect;NA;Finance;NA;,00;40,00;20,00;20000;Other;Portugsl;Python;NA;White or Caucasian;NA;Good Work/Life Balance;NA
62a389b70f8c8599d5afad1a;2022-06-10;False;3;5;4;5;4;2;Neither easy nor difficult;Male;29;Bachelors;14:13;00:02:27;Data Analyst;NA;Tech;NA;,00;40,00;20,00;20000;India;NA;Python;NA;Asian or Asian American;NA;Better Salary;NA
62a389ed18134ddc75cf24f8;2022-06-10;False;2;7;7;7;7;7;Easy;Male;21;Bachelors;14:14;00:01:27;Data Scientist;NA;Tech;NA;,00;40,00;20,00;20000;Other;Nigeria;R;NA;Black or African American;NA;Better Salary;NA
62a38a060a77c1a77f6654b7;2022-06-10;False;2;4;5;3;1;1;Neither easy nor difficult;Female;35;Masters;14:14;00:02:47;Other;Financial Analyst;Other;Management;,00;40,00;20,00;20000;Other;Macedonia;Python;NA;White or Caucasian;NA;Good Work/Life Balance;NA
62a38a4d575fa3a5ae8944df;2022-06-10;False;7;7;8;8;6;7;Neither easy nor difficult;Male;26;Bachelors;14:15;00:01:43;Data Analyst;NA;Education;NA;41,00;65,00;53,00;53000;United States;NA;Python;NA;Black or African American;NA;Good Work/Life Balance;NA
62a38a97cf25554317309af2;2022-06-10;True;2;4;7;10;5;10;Neither easy nor difficult;Male;28;Bachelors;14:16;00:01:42;Data Analyst;NA;Other;Warehouse;41,00;65,00;53,00;53000;United States;NA;Python;NA;White or Caucasian;NA;Remote Work;NA
62a38c120f8c8599d5afb0e9;2022-06-10;False;1;5;5;1;0;3;Easy;Female;33;Bachelors;14:23;00:02:02;Other;Database Manager;Other;Non profit Animal Welfare;41,00;65,00;53,00;53000;United States;NA;Python;NA;White or Caucasian;NA;Better Salary;NA
62a38c9dbc6861bf317760c4;2022-06-10;True;7;6;5;7;4;4;Easy;Female;56;Bachelors;14:25;00:01:57;Data Analyst;NA;Other;Consulting;66,00;85,00;75,50;75500;United States;NA;Other;i mean, i mostly work in SQL and its variants?;White or Caucasian;NA;Better Salary;NA
62a38de50f8c8599d5afb3e7;2022-06-10;False;3;3;6;5;;4;Difficult;Male;23;Bachelors;14:31;00:04:30;Other;Software Developer ;Other;Insurance ;,00;40,00;20,00;20000;India;NA;Python;NA;Asian or Asian American;NA;Good Work/Life Balance;NA
62a3906224a262602738c58a;2022-06-10;True;4;5;5;5;4;5;Difficult;Male;28;Masters;14:41;00:01:16;Data Scientist;NA;Healthcare;NA;125,00;150,00;137,50;137500;United States;NA;Python;NA;White or Caucasian;NA;Better Salary;NA
62a3907cbae91e4b8b838917;2022-06-10;False;0;0;0;0;0;10;Neither easy nor difficult;Male;21;High School;14:42;00:01:44;Student/Looking/None;NA;Other;none;,00;40,00;20,00;20000;Other;Egypt;JavaScript;NA;White or Caucasian;NA;Remote Work;NA
62a390c0d8c00e9f541a6fd7;2022-06-10;False;2;2;4;1;2;1;Neither easy nor difficult;Male;35;Masters;14:43;00:02:14;Student/Looking/None;NA;Other;Social work ;66,00;85,00;75,50;75500;United States;NA;Python;NA;Black or African American;NA;Good Work/Life Balance;NA
62a390e4f3072dd89262c0cd;2022-06-10;False;7;5;9;9;9;8;Neither easy nor difficult;Male;29;Masters;14:43;00:01:25;Data Analyst;NA;Healthcare;NA;41,00;65,00;53,00;53000;Other;Irel;Python;NA;Asian or Asian American;NA;Remote Work;NA
62a391cacf2555431730a623;2022-06-10;False;9;10;8;8;7;7;Neither easy nor difficult;Female;23;Bachelors;14:47;00:01:18;Data Analyst;NA;Tech;NA;86,00;105,00;95,50;95500;United States;NA;Python;NA;Asian or Asian American;NA;Other;Projects I?m interested in
62a39214f8f756164585c6b6;2022-06-10;False;3;3;3;0;0;1;Difficult;Male;25;Bachelors;14:48;00:03:06;Other;Tableau admin;Finance;NA;41,00;65,00;53,00;53000;India;NA;Python;NA;Asian or Asian American;NA;Good Work/Life Balance;NA
62a39297b4da29969c638679;2022-06-10;True;8;7;10;9;10;10;Easy;Male;27;Masters;14:51;00:01:36;Data Engineer;NA;Other;E-commerce;86,00;105,00;95,50;95500;United States;NA;Python;NA;White or Caucasian;NA;Better Salary;NA
62a393330a77c1a77f6662e4;2022-06-10;False;3;8;7;5;8;7;Neither easy nor difficult;Male;22;Bachelors;14:53;00:01:54;Data Analyst;NA;Tech;NA;,00;40,00;20,00;20000;India;NA;Python;NA;Other;Indian;Better Salary;NA
62a3944024a262602738cb07;2022-06-10;True;6;3;5;7;5;7;Neither easy nor difficult;Male;22;Bachelors;14:58;00:02:02;Data Analyst;NA;Other;IT;,00;40,00;20,00;20000;India;NA;Python;NA;Asian or Asian American;NA;Good Work/Life Balance;NA
62a3951ed8c00e9f541a75d1;2022-06-10;False;7;7;4;5;5;4;Neither easy nor difficult;Male;43;Masters;15:01;00:01:41;Other;Other (Please Specify);Other;Other (Please Specify);106,00;125,00;115,50;115500;United States;NA;Java;NA;Asian or Asian American;NA;Better Salary;NA
62a3958fcec54911e9caf827;2022-06-10;True;3;5;8;4;5;5;Difficult;Female;32;Bachelors;15:03;00:05:13;Other;Reporting Adm;Tech;NA;,00;40,00;20,00;20000;United States;NA;Python;NA;Asian or Asian American;NA;Better Salary;NA
62a3970ebae91e4b8b839495;2022-06-10;True;;;;;;0;Difficult;Female;42;Masters;15:10;00:01:06;Student/Looking/None;NA;Healthcare;NA;66,00;85,00;75,50;75500;United States;NA;Other;Other;Asian or Asian American;NA;Good Work/Life Balance;NA
62a3976ecf2555431730af5e;2022-06-10;False;4;6;2;3;3;2;Very Difficult;Male;31;Bachelors;15:11;00:01:40;Other;Billing analyst;Other;Legal;66,00;85,00;75,50;75500;United States;NA;Python;NA;Hispanic or Latino;NA;Remote Work;NA
62a397fb5d257a28a30e279a;2022-06-10;False;0;10;10;5;0;3;Neither easy nor difficult;Male;25;Bachelors;15:14;00:01:20;Data Engineer;NA;Other;Media & advertising ;,00;40,00;20,00;20000;United Kingdom;NA;Python;NA;White or Caucasian;NA;Better Salary;NA
62a3980c7dc029e2d66c9a81;2022-06-10;False;3;5;5;5;3;2;Neither easy nor difficult;Female;25;Masters;15:14;00:01:49;Data Analyst;NA;Agriculture;NA;41,00;65,00;53,00;53000;United States;NA;Other;SQL;Asian or Asian American;NA;Better Salary;NA
62a3980e0f8c8599d5afc32c;2022-06-10;True;9;9;9;6;9;8;Difficult;Male;31;Masters;15:14;00:01:27;Data Analyst;NA;Other;Aviation;106,00;125,00;115,50;115500;United States;NA;Other;SAS;Asian or Asian American;NA;Good Work/Life Balance;NA
62a39a340f8c8599d5afc6ce;2022-06-10;True;3;3;1;1;1;6;Difficult;Male;36;Masters;15:23;00:01:23;Data Scientist;NA;Education;NA;,00;40,00;20,00;20000;Other;Morocco;Python;NA;White or Caucasian;NA;Better Salary;NA
62a39a95bc6861bf3177751d;2022-06-10;False;6;8;8;8;8;10;Neither easy nor difficult;Female;35;Masters;15:25;00:02:24;Other;I work with data tools and can create simple dashboards but I am not a data scientist;Healthcare;NA;41,00;65,00;53,00;53000;Other;Bulgaria;Python;NA;White or Caucasian;NA;Good Work/Life Balance;NA
62a39b315d257a28a30e2cae;2022-06-10;True;6;10;10;10;9;8;Easy;Male;28;Bachelors;15:27;00:01:40;Data Analyst;NA;Other;Utilities;66,00;85,00;75,50;75500;United States;NA;R;NA;White or Caucasian;NA;Remote Work;NA
62a39b6cf408bae018ede929;2022-06-10;False;8;8;9;9;8;7;Neither easy nor difficult;Male;27;Bachelors;15:28;00:01:55;Data Analyst;NA;Other;Audit Firm;,00;40,00;20,00;20000;Other;Peru;Python;NA;Hispanic or Latino;NA;Better Salary;NA
62a39bd324a262602738d725;2022-06-10;True;7;4;7;4;8;10;Easy;Male;25;Bachelors;15:30;00:01:23;Data Analyst;NA;Other;Sports;,00;40,00;20,00;20000;Other;Costa Rica ;Python;NA;Hispanic or Latino;NA;Good Work/Life Balance;NA
62a39e03f408bae018eded39;2022-06-10;False;6;6;10;8;6;8;Neither easy nor difficult;Male;25;Bachelors;15:39;00:01:59;Data Analyst;NA;Other;E-commerce;,00;40,00;20,00;20000;Other;Poland;Python;NA;White or Caucasian;NA;Better Salary;NA
62a39e69d8c00e9f541a8358;2022-06-10;False;5;5;5;5;5;5;Difficult;Male;22;Masters;15:41;00:01:10;Other;Marketing Data Specialist;Other;Sports/Marketing;41,00;65,00;53,00;53000;United States;NA;R;NA;White or Caucasian;NA;Good Work/Life Balance;NA
62a3a0bcf8f756164585daf7;2022-06-10;True;7;8;8;4;6;8;Neither easy nor difficult;Male;38;High School;15:51;00:03:49;Data Analyst;NA;Healthcare;NA;41,00;65,00;53,00;53000;Other;Germany;Other;None;White or Caucasian;NA;Good Culture;NA
62a3a1a62e54c9003e53dc35;2022-06-10;True;0;0;5;0;0;0;Difficult;Male;27;Bachelors;15:55;00:01:47;Data Analyst;NA;Education;NA;,00;40,00;20,00;20000;Other;Kenya;Python;NA;Black or African American;NA;Good Culture;NA
62a3a231b4da29969c639b2c;2022-06-10;True;4;4;2;2;2;2;Easy;Female;34;Bachelors;15:57;00:02:55;Data Analyst;NA;Other;Consulting;86,00;105,00;95,50;95500;Canada;NA;Other;NA;Black or African American;NA;Remote Work;NA
62a3a3800f8c8599d5afd4db;2022-06-10;True;9;10;10;9;8;10;Difficult;Female;31;Bachelors;16:03;00:01:45;Data Analyst;NA;Other;Nonprofit;66,00;85,00;75,50;75500;United States;NA;Python;NA;White or Caucasian;NA;Better Salary;NA
62a3a4fdbae91e4b8b83ab6f;2022-06-10;True;4;9;8;8;6;10;Neither easy nor difficult;Female;33;Masters;16:09;00:03:52;Data Analyst;NA;Tech;NA;41,00;65,00;53,00;53000;Canada;NA;Python;NA;Black or African American;NA;Better Salary;NA
62a3a7f50a77c1a77f668221;2022-06-10;True;2;5;5;5;5;5;Very Difficult;Male;23;Bachelors;16:22;00:00:59;Student/Looking/None;NA;Tech;NA;,00;40,00;20,00;20000;United States;NA;Python;NA;Asian or Asian American;NA;Remote Work;NA
62a3a90f24a262602738e800;2022-06-10;True;3;10;9;10;5;0;Neither easy nor difficult;Female;25;Bachelors;16:26;00:01:26;Data Analyst;NA;Healthcare;NA;41,00;65,00;53,00;53000;United States;NA;Other;Mainly use Excel;Asian or Asian American;NA;Better Salary;NA
62a3a9dbd8c00e9f541a93eb;2022-06-10;True;4;4;4;5;2;1;Difficult;Male;29;Masters;16:30;00:01:54;Data Analyst;NA;Tech;NA;,00;40,00;20,00;20000;Other;Iran;Python;NA;White or Caucasian;NA;Better Salary;NA
62a3aaa3cec54911e9cb1724;2022-06-10;True;5;7;9;8;8;8;Neither easy nor difficult;Female;29;Masters;16:33;00:02:16;Other;Analytics Engineer;Healthcare;NA;41,00;65,00;53,00;53000;United States;NA;R;NA;Black or African American;NA;Better Salary;NA
62a3ab320f8c8599d5afdfa8;2022-06-10;True;3;4;4;4;4;2;Easy;Male;31;Masters;16:36;00:01:45;Data Analyst;NA;Tech;NA;,00;40,00;20,00;20000;India;NA;R;NA;Asian or Asian American;NA;Better Salary;NA
62a3abacd8c00e9f541a96eb;2022-06-10;False;0;5;0;0;0;0;Very Difficult;Male;34;High School;16:38;00:01:33;Student/Looking/None;NA;Real Estate;NA;,00;40,00;20,00;20000;Other;South Africa ;R;NA;Black or African American;NA;Remote Work;NA
62a3ac4bf8f756164585ea83;2022-06-10;True;3;2;4;3;7;8;Easy;Male;26;Bachelors;16:40;00:02:04;Data Analyst;NA;Tech;NA;,00;40,00;20,00;20000;Other;Bangladesh ;Python;NA;Other;Bangladeshi;Good Work/Life Balance;NA
62a3ad35cec54911e9cb1b5c;2022-06-10;False;4;6;5;6;6;4;Neither easy nor difficult;Female;26;Bachelors;16:44;00:01:34;Other;Jr. Data Scientist;Healthcare;NA;86,00;105,00;95,50;95500;United States;NA;Python;NA;White or Caucasian;NA;Remote Work;NA
62a3ae69bc6861bf3177900d;2022-06-10;True;3;6;9;6;5;10;Difficult;Male;27;Masters;16:49;00:02:55;Other;Continuous Quality Improvement Specialist;Other;Law Enforcement;41,00;65,00;53,00;53000;United States;NA;Other;DAX;Black or African American;NA;Other;Mentorship from leading Data Analyst
62a3af26cec54911e9cb1f3a;2022-06-10;True;8;5;9;6;6;10;Neither easy nor difficult;Male;26;Bachelors;16:52;00:01:42;Data Analyst;NA;Other;last mile delivery logistics;66,00;85,00;75,50;75500;United States;NA;Python;NA;White or Caucasian;NA;Remote Work;NA
62a3af66f8f756164585eeb8;2022-06-10;True;4;5;4;4;3;4;Very Difficult;Female;26;Masters;16:53;00:03:01;Student/Looking/None;NA;Tech;NA;,00;40,00;20,00;20000;United States;NA;Python;NA;Asian or Asian American;NA;Better Salary;NA
62a3b135b4da29969c63b1ed;2022-06-10;True;2;5;5;5;4;5;Easy;Male;24;Bachelors;17:01;00:01:18;Data Analyst;NA;Finance;NA;41,00;65,00;53,00;53000;United States;NA;R;NA;White or Caucasian;NA;Better Salary;NA
62a3b255d8c00e9f541a9fd5;2022-06-10;True;4;6;3;4;4;2;Easy;Female;28;Masters;17:06;00:02:18;Data Analyst;NA;Other;Retail;86,00;105,00;95,50;95500;Other;Ire;Python;NA;Other;Indian;Better Salary;NA
62a3b314f408bae018ee0938;2022-06-10;True;8;8;10;9;7;5;Easy;Male;29;Bachelors;17:09;00:01:18;Data Analyst;NA;Other;Manufacturing;106,00;125,00;115,50;115500;United States;NA;R;NA;White or Caucasian;NA;Better Salary;NA
62a3b3f6bc6861bf3177973b;2022-06-10;True;3;2;1;1;0;2;Very Difficult;Female;26;Masters;17:13;00:01:02;Data Analyst;NA;Finance;NA;66,00;85,00;75,50;75500;United States;NA;Python;NA;Asian or Asian American;NA;Better Salary;NA
62a3ba4dbc6861bf31779f24;2022-06-10;True;3;5;3;3;1;1;Neither easy nor difficult;Male;28;Bachelors;17:40;00:01:19;Data Analyst;NA;Other;Arrosp;41,00;65,00;53,00;53000;United Kingdom;NA;Python;NA;White or Caucasian;NA;Better Salary;NA
62a3baa624a262602738ff27;2022-06-10;False;6;8;7;6;2;4;Easy;Male;25;Masters;17:41;00:04:19;Data Analyst;NA;Finance;NA;,00;40,00;20,00;20000;Other;France;Python;NA;White or Caucasian;NA;Other;Intresting work
62a3bc00d8c00e9f541aad66;2022-06-10;True;5;7;7;3;7;9;Difficult;Female;26;Bachelors;17:47;00:01:30;Data Analyst;NA;Finance;NA;66,00;85,00;75,50;75500;United States;NA;R;NA;Asian or Asian American;NA;Better Salary;NA
62a3bf1b0a77c1a77f66a347;2022-06-10;True;6;3;9;5;8;8;Neither easy nor difficult;Female;38;Masters;18:00;00:05:36;Data Engineer;NA;Healthcare;NA;125,00;150,00;137,50;137500;United States;NA;Python;NA;White or Caucasian;NA;Remote Work;NA
62a3c021f8f756164586043f;2022-06-10;True;0;3;3;3;4;4;Neither easy nor difficult;Female;20;High School;18:05;00:02:00;Other;Other (Please Specify);Other;Demography and Social Statistics ;,00;40,00;20,00;20000;Other;Nigeria ;Other;SQL;Black or African American;NA;Better Salary;NA
62a3c1b1bc6861bf3177aa8c;2022-06-10;False;4;6;7;7;2;2;Neither easy nor difficult;Female;45;Masters;18:12;00:02:04;Data Analyst;NA;Education;NA;66,00;85,00;75,50;75500;United States;NA;Other;SQL;Black or African American;NA;Remote Work;NA
62a3c30324a26260273909b9;2022-06-10;False;5;3;5;6;6;4;Difficult;Male;27;Masters;18:17;00:01:18;Data Analyst;NA;Other;Marketing ;86,00;105,00;95,50;95500;Canada;NA;Python;NA;Other;Pakistani;Good Work/Life Balance;NA
62a3c476bc6861bf3177ad9d;2022-06-10;True;3;7;7;7;7;6;Difficult;Male;28;Masters;18:23;00:02:58;Data Analyst;NA;Other;Consulti;41,00;65,00;53,00;53000;Canada;NA;Python;NA;Asian or Asian American;NA;Good Culture;NA
